Unnamed: 0,index,address,categories,city,country,latitude,longitude,name,postalCode,province,reviews.date,reviews.dateAdded,reviews.rating,reviews.text,reviews.title,reviews.username
695,1495,442 Walker Bay Blvd,Hotels,Walker,US,42.57368866666667,-100.44201133333333,Country Inn Walker,56484,Onigum,2014-04-26T00:00:00Z,2016-11-06T18:29:10Z,5.0,"Our stay was short. Basically we just spent the night there. The room was clean, the sheets were clean and the lobby was bright open and inviting. They have a small pool and hot tub which we didn't use and a decent free breakfast in the morning. All in all, this is a fine place to stay if you are just looking for something no frills.",Great standard room,Greg
696,1496,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2014-12-05T00:00:00Z,2016-11-06T18:29:10Z,5.0,"The staff was very friendly, the breakfast very nice. Extremely comfortable beds.",Walker Gem,Claranne
697,1497,442 Walker Bay Blvd,Hotels,Walker,USA,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2014-06-01T00:00:00Z,2016-11-06T18:29:10Z,4.0,"We were curious about northern Minnesota and decided on a visit. The hotel was very busy with a wedding party and students, but we did not feel slighted. We were fortunate to have a view of the lake through the trees. The room had 2 double beds, TV, fridge and internet access. Everything was very clean and the toiletries are very nice. There is a large pool and hot tub which we enjoyed. We went next door to the Lazy Moose for dinner. The walleye chowder was really really good as was the grilled walleye and steak.",Lake visit,J
698,1498,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2015-01-07T00:00:00Z,2016-11-06T18:29:10Z,5.0,We frequently visit Walker and this is the third different hotel we have stayed at there. It is our favorite. When we checked in there were cookies and chicken noodle soup. The soup was perfect for a subzero night. Breakfast was adequate. Rooms were pretty standard and staff was very friendly.,Our Favorite Hotel in Walker,A Traveler
699,1499,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2015-10-10T00:00:00Z,2016-11-06T18:29:10Z,5.0,"Three of us, traveling companions, stayed one night. We first asked for a suite, then changed to a shared room, then asked to apply a AAA discount. Result: the room rate went down down, and still the clerk kept smiling. (So did we.) The fresh cookies hot beverages nearby were another welcoming touch, as was the whiteboard's offer... More","Wallet-friendly, clean and nice touches everywhere",travelingtaster
700,1500,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2015-08-29T00:00:00Z,2016-11-06T18:29:10Z,5.0,we had a nonsmoking room that was apparently smoked in and the cigarette smell in the room was terrible to say the least. the rest of the stay was great. If you advertise smoke free rooms then at least give your guest a smoke free smell to the room.,"Wallet-friendly, clean and nice touches everywhere",Bob
701,1501,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2014-08-26T00:00:00Z,2016-11-06T18:29:10Z,4.0,"Delicious, hot breakfast. Nice, clean hotel. Close to town, lake, and hiking trails.",Great weekend getaway,Lisa
702,1502,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2015-08-24T00:00:00Z,2016-11-06T18:29:10Z,5.0,We stayed one night. Check in was fast and smooth. Everyone was nice. We will stay there again and we do recommend it.,Nice place to stay.,Pam
703,1503,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2015-03-16T00:00:00Z,2016-11-06T18:29:10Z,5.0,Took our 2 grandkids to this hotel so they could swim in the pool. Pool was a perfect temperature and we were all in the pool area for 4 hours. Fun was had by all!,Grandkids loved the pool!,Suzette
704,1504,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2014-04-21T00:00:00Z,2016-11-06T18:29:10Z,1.0,This hotel was overbooked. We had reseervations 10 days prior to our check in time. We were told we would not have rooms until the day of the reservation. I was traveling with a group of senior citizens. They were heartless and unapologetic. If we would have no showed the day of we would have been charged for our rooms. This hotel only cares if their rooms are filled.,heartless hotel,Rich
705,1505,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2015-07-12T00:00:00Z,2016-11-06T18:29:10Z,5.0,"Great Place to say, Clean inside and great parking.",Perfect,A Traveler
706,1506,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2015-08-02T00:00:00Z,2016-11-06T18:29:10Z,5.0,"A very well appointed hotel with nice furnishings, a comfortable bed, and a good breakfast. Visit coincided with spouse's birthday, so I asked the hotel to put a few birthday decorations in the room in honor of the event. When we got to the room my spouse was amazed at the way that the hotel staff had creatively and tastefully... More",Genuine Minnesota Hospitality,Shuimao
707,1507,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2016-06-26T00:00:00Z,2016-11-06T18:29:10Z,5.0,"The hotel was very clean, the rooms were large and beds very comfortable. The staff was A+ and so helpful with anything we needed or asked about. The pool was a comfortable temperature and offered hours open for adults after 10pm. I enjoyed taking advantage of that!",Had a very relaxing weekend stay!,newch1
708,1508,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2015-07-13T00:00:00Z,2016-11-06T18:29:10Z,5.0,Wonderful location and clean hotel! Very friendly staff that want to make sure your stay is perfect. I would stay again!,Great stop over hotel!,A Traveler
709,1509,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2014-07-14T00:00:00Z,2016-11-06T18:29:10Z,5.0,"My wife and I and our 4 kids stayed 2 nights to attend a wedding. The two queen bed room was clean and comfortable, we got a great nights sleep, everybody enjoyed breakfast and the wife and I enjoyed the hot tub while the kids swam in the pool. Maybe we were just lucky, but we had the entire swimming pool room to ourselves even though the hotel was sold out for some local attractions in mid-July. The hotel was also nice and quiet despite being booked full. ALL of the staff were all also very wonderful and nice. The lady running the breakfast was nice enough to get us a washcloth to wipe off our 2 year old's face after breakfast despite being busy running around restocking all the breakfast foods. We will definitely stay with the Country Inn again if we have the chance!","Great Hotel! Pool, Hot Tub & Breakfast was great!",A Traveler
710,1510,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2015-09-20T00:00:00Z,2016-11-06T18:29:10Z,5.0,"Very comfortable beds pillows (which is the most important thing) Clean, good price for the area. Great breakfast with lots of hot items, even a little donut maker. And Mary in charge of the breakfast area takes great pride in keeping it stocked and you happy! Cookies at check in.","Great beds! clean, awesome breakfast",Annette R
711,1511,442 Walker Bay Blvd,Hotels,Walker,USA,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2015-07-06T00:00:00Z,2016-11-06T18:29:10Z,5.0,"My husband and I have stayed here for years and this property has only gotten better . The staff is warm and welcoming from the management, front desk staff, housekeeping, to Mary, the breakfast attendant. They all go above and beyond to provide excellent service and make you feel at home. The rooms are spacious and spotless, the pool area... More",Home Away From Home!,BodaKB
712,1512,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2014-08-18T00:00:00Z,2016-11-06T18:29:10Z,5.0,Hotel staff was welcoming and accommodating. Rooms were spacious and comfortable. Convenient location.,"Nice hotel in Walker, MN",A Traveler
713,1513,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2015-07-30T00:00:00Z,2016-11-06T18:29:10Z,5.0,The staff is awesome. Early check in Friday for a family wedding to get ready for rehearsal and dinner. Breakfast was nice and early for us early birds. Thanks to the morning staff you know who you are for the morning conversation! Our family Wedding wasn't until later in the day yet my room was made up with clean towels... More,Wedding,Jill B
714,1514,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2015-05-07T00:00:00Z,2016-11-06T18:29:10Z,4.0,"I slep very good! Most of the time I have problems with hotel air being very dry, it was just right.","Hotel staff (Robert) very welcoming, pleasant!",A Traveler
715,1515,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2016-07-07T00:00:00Z,2016-11-06T18:29:10Z,4.0,"A bit south of town and just north of the Northern Lights Casino, this was found be be a clean, nicely maintained facility. Typical free breakfast, nothing to write home about but a convenient plus. A neighboring bar and grill is another convenience. Friendly staff. A place I would certainly consider staying at again.",A Nice Area Choice,Chas053
716,1516,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2014-01-06T00:00:00Z,2016-11-06T18:29:10Z,4.0,"We arrived at 8:00pm on a very cold evening. Hotel was quiet. Desk clerk new and did not know if there were electrical hookups for cars. Offered to check with manager, but we did not receive confirmation. Upon arriving and even in checking out, had to look for someone to assist us. A bell at the front desk would be a convenience to staff and guests.",Visiting relatives,A Traveler
717,1517,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2014-06-19T00:00:00Z,2016-11-06T18:29:10Z,5.0,I really liked everything that the hotel had to offer. The only thing that I did not really care for were the beds. To me the bed was a little uncomfortable otherwise everything was great. I will stay here again if I go back to the back.,Fantastic service,Hello!! :D
718,1518,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2015-08-13T00:00:00Z,2016-11-06T18:29:10Z,4.0,"This is a clean, well run property. We stayed here when Northern Lights casino was booked. We were pleased with our stay. Get a 1st floor room if you can, or 2nd floor facing the lake. This hotel overlooks Leech Lake.",Leech Lake,dds1931
719,1519,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2014-07-20T00:00:00Z,2016-11-06T18:29:10Z,4.0,Nice hotel. Not to far from Itasca State Park. Nice restaurant across the street.,Nice Hotel,A Traveler
720,1520,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2014-10-07T00:00:00Z,2016-11-06T18:29:10Z,4.0,"Weekend getaway to relax and see the Fall colors. Hotel was very nice, large clean rooms, large bathrooms. Breakfast lady was very nice but the breakfast was very bad. Little choices, no meat and powered eggs uneatable.",Nice Hotel,Doug
721,1521,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2015-05-26T00:00:00Z,2016-11-06T18:29:10Z,5.0,Nice facility,Walker fishing,Royal
722,1522,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2013-10-28T00:00:00Z,2016-11-06T18:29:10Z,5.0,We had a great time will return next summer lots to do in walker and great places to eat,Nice hotel friendly staff we had a great stay,kari
723,1523,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2014-03-01T00:00:00Z,2016-11-06T18:29:10Z,4.0,This is a nice resort town hotel. The pool is a nice area but in real need of cleaning. I saw reviews earlier of the pool needing cleaning and thought that it would of been done. This is the only complaint and the reason for the lower number on condition of hotel. Room are modern and large comfortable beds to. The breakfast there is great. Big variety and selection a really meal. Casino is not even 5 mins away by car and easy to drive to. There a little bar/grill right across the road which was nice.,Rest head and hit casino,dee
724,1524,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2014-05-26T00:00:00Z,2016-11-06T18:29:10Z,4.0,Had a room on the second floor and the hotel had no elevator. We are senior citizens so carrying our luggage up two flights of stairs is difficult. Why no elevator,A little outside of the city but ok location.,Rich
725,1525,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2014-07-11T00:00:00Z,2016-11-06T18:29:10Z,4.0,"Great stay! Super clean and extremely quiet (except for my husband's snoring.). In the morning we were greeted by Mary, the friendly server in the breakfast nook, who prided herself in making everyone feel welcomed! We ended up booking a second night.",A little outside of the city but ok location.,Mary
726,1526,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2015-07-20T00:00:00Z,2016-11-06T18:29:10Z,5.0,"The Country Suites was a great place to stay. It was wonderful being able to sit outside and meet and visit with people from all over. The staff was very friendly from the reception staff to the kind people who cleaned our room, I didn't have breakfast, but didn't hear any complaints. I would recommend staying at your hotel anytime! Thanks for a great time!",We Had A Blast!!!,A Traveler
727,1527,442 Walker Bay Blvd,Hotels,Walker,USA,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2015-09-15T00:00:00Z,2016-11-06T18:29:10Z,4.0,Great place to stay and bike from.,Fall biking,Margaret
728,1528,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2015-06-25T00:00:00Z,2016-11-06T18:29:10Z,5.0,My wife and I stay at the Country Inn for every Moondance Jam and now every Country Jam and always get treated well and enjoy our stay. June and the gang do a great job and remember us from year to year. We even occasionally get to enjoy breakfast with some of the artists that are playing at Moondance! Great... More,Great place to stay!,Curtis N
729,1529,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2016-02-27T00:00:00Z,2016-11-06T18:29:10Z,5.0,"Our stay was very nice, we were extremely comfortable. The front desk attendant was very helpful with placing us by the front door and the pool as I am disabled and very limited to my ability to walk. We enjoyed the fact that we were able to order a pizza later in the evening and also able to use the hot tub until 11:00 pm. The breakfast was good and the ding area was very clean.",Extremely happy w/ the whole friendly experience.,A Traveler
730,1530,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2015-02-22T00:00:00Z,2016-11-06T18:29:10Z,5.0,I wasn't in the hotel to much but when I was I really enjoyed it. Thank you,Eelpout,Tim
731,1531,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2014-06-26T00:00:00Z,2016-11-06T18:29:10Z,5.0,Loved it. Good value. Easy access to the parking lot. Restaurant right across the street.,"Very clean, quiet.",A Traveler
732,1532,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2014-01-09T00:00:00Z,2016-11-06T18:29:10Z,5.0,. I would go back to this hotel again for sure.,Clean and new and quite nice,Julie
733,1533,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2015-05-23T00:00:00Z,2016-11-06T18:29:10Z,3.0,"Had just one night in Walker. The hotel is located just outside town, it is quite, clean, well kept and what your expect of a country Inn. The breakfast is along the standard line too, although we went for brunch so we did not sample the waffles etc.",Wedding getaway,A Traveler
734,1534,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2013-12-26T00:00:00Z,2016-11-06T18:29:10Z,2.0,"The towels were threadbare-worn out. The shower faucet is lo flow and the shower head is lo flow. Together that spells almost no flow. Saving water is nice, so is an actual shower. The mattress is due for replacement. It is hard as pavement. The television is one of the old curved screen types with an adapter on it. I expect to see something like that in mom and pop motel. The toilet paper is eco-friendly. That is nice because it is not good for its intended purpose. The filter on the heat/AC unit needs replacement and/or cleaning. The staff was great, no complaints there at all. Could also extend hours on breakfast availability. Everything in room was nice and clean.",Wedding getaway,Unclepaul
735,1535,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2015-10-22T00:00:00Z,2016-11-06T18:29:10Z,5.0,It was a very clean basic hotel. I'll surely stay again.,Wedding getaway,Russell
736,1536,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2015-04-13T00:00:00Z,2016-11-06T18:29:10Z,1.0,The room we stayed in had this annoying constant siren type of noise that lasted all day and all nite. I called and complained and the hotel manager stated there was nothing she could do due to the fact that we booked with Expedia. Horrible experience here.,Horrible noise and couldn't get any sleep,A Traveler
737,1537,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2015-10-08T00:00:00Z,2016-11-06T18:29:10Z,5.0,We stayed for one night on the road back to Michigan from Yellowstone. The staff was very friendly. We used the onsite laundry which was very convenient. The fresh warm cookies were delicious!,Country Inn Walker,Kathleen
738,1538,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2016-05-11T00:00:00Z,2016-11-06T18:29:10Z,5.0,"Shelly at front counter was a huge help with directions. Very polite and took the time to help even though we were not guests. Used the bathroom and it was spotless. Lobby was also spotless. If I ever have an overnight in Walker MN, I will most certainly be booking a night here. I did ask about amenities... they have... More",Stopped for directions,Rockinbonnie
739,1539,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2014-07-25T00:00:00Z,2016-11-06T18:29:10Z,5.0,We stayed there for a wedding. The hotel was clean comfortable. The staff was very accommodating towards the wedding party when typically staff can be rude to large parties. We were all very impressed with the exceptional service we received.,Exceptional!,Nacole
740,1540,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2016-03-05T00:00:00Z,2016-11-06T18:29:10Z,4.0,"Went for a overnight stay, met some other family members who were staying at he casino, we didn't want to stay there. guessing we won, with the friendliness of the staff and great breakfast. We will return here again when in the area.",Good night rest,Joshua
741,1541,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2015-09-21T00:00:00Z,2016-11-06T18:29:10Z,5.0,"As always, Country Inn and Suites in Walker did not disappoint. Very clean and nice rooms, couldn't ask for anything better. When I have a choice, I will always pick Country Inn and Suites - they are fantastic!",Great Chain of Hotels,Renee
742,1542,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2015-10-10T00:00:00Z,2016-11-06T18:29:10Z,5.0,Timing is everything. The leaves were definitely at their peak and the weather was perfect. The room was nice and quiet.,A great getaway,Barbara
743,1543,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2016-01-21T00:00:00Z,2016-11-06T18:29:10Z,4.0,We stayed ant the Country Inn in Walker this past weekend. We were there for a hockey tournament/fundraiser. The hotel is clean and well maintained. The breakfast is the typical hotel fare. Not great but not bad. The pool area is clean and nice and warm. We would stay here again!,Good Place To Stay,Sandykj
744,1544,442 Walker Bay Blvd,Hotels,Walker,USA,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2014-07-13T00:00:00Z,2016-11-06T18:29:10Z,5.0,We enjoyed our stay. The area was beautiful and our rooms quiet. The manager was so helpful and courteous! And the breakfast gal Mary was so good to us! We will go back again.,Good Place To Stay,A Traveler
745,1545,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2015-09-28T00:00:00Z,2016-11-06T18:29:10Z,5.0,Hot buffet items during early evening hours sincerely appreciated!,Good Place To Stay,A Traveler
746,1546,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2013-10-16T00:00:00Z,2016-11-06T18:29:10Z,5.0,very personable staff and clean and super free breakfast.,very convenient to the road i was on.,A Traveler
747,1547,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2015-09-08T00:00:00Z,2016-11-06T18:29:10Z,5.0,"We had an absolutely fabulous time here , the staff was awesome they had towels ready for us to wipe our bikes after a storm they actually made us cookies one night . A great place to stay we are thinking of going back soon. Thanks to the staff for making it all happen.",Weekend get away.,Randy C
748,1548,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2014-02-11T00:00:00Z,2016-11-06T18:29:10Z,3.0,"Nothing stood out at this property. The staff were ho-hum, not overly friendly or nice, but not necessarily rude. The underwater light in the hot tub was hanging out and I had concerns that it might be dangerous to use the hot tub because of it. I asked the desk clerk and she said that it had been inspected by the health inspector and it was safe... it had been inspected, but not fixed Weird. Breakfast was bland and disappointing. A sign leading into the breakfast area said Breakfast Pizza! There was breakfast pizza, but it was burned on the edges and cold - not appetizing at all.",An Ok place to stay.,Maureen
749,1549,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2014-09-19T00:00:00Z,2016-11-06T18:29:10Z,4.0,Breakfast was not good. Orange juice was Tang. Paper plates warm eggs,An Ok place to stay.,A Traveler
750,1550,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2015-05-27T00:00:00Z,2016-11-06T18:29:10Z,4.0,In town for a graduation Memorial weekend. Front desk attendant was very hospitable and helpful. Room was clean. Shower knob was old and difficult. Beds were comfortable. Breakfast was standard for a hotel. My husband loved the French toast. Breakfast server was friendly.,By the Lake!,Faith501
751,1551,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2014-08-24T00:00:00Z,2016-11-06T18:29:10Z,5.0,Very clean place to stay. Very friendly staff. Highly recommend this motel.,Excellent Motel,Clair
752,1552,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2014-02-14T00:00:00Z,2016-11-06T18:29:10Z,5.0,"Nice hotel, and close to amenities.",Fishco,Dean
753,1553,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2014-10-22T00:00:00Z,2016-11-06T18:29:10Z,5.0,"Clean, well kept hotel with large rooms. Rooms have fridge and microwave. Staff was friendly, the breakfast was basic.",One night stay,A Traveler
754,1554,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2016-03-10T00:00:00Z,2016-11-06T18:29:10Z,5.0,Staff was very friendly and breakfast was nice to have before we left....,"Short, but great stay!",Dori
755,1555,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2015-08-31T00:00:00Z,2016-11-06T18:29:10Z,4.0,Very nice property. Some staff not that knowledgeable about the area. The room was very clean and comfortable. The pool looked like it needed to be cleaned. Breakfast was very good. Close to the city and casino.,Fishing Trip,ritchie8r
756,1556,442 Walker Bay Blvd,Hotels,Walker,USA,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2015-07-29T00:00:00Z,2016-11-06T18:29:10Z,5.0,"This is a very nice lodging, clean and well- maintained. It is out a bit from the city itself, thus very private. Breakfast was fine, and the only complaint I had was an erratic Internet connection. It would not stream the baseball game I was trying to watch, so would be difficult to complete business tasks online there I would... More",Very Nice,dbeauc
757,1557,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2015-06-29T00:00:00Z,2016-11-06T18:29:10Z,5.0,Comfortable beds. Quiet. Excellent staff,Very Nice,meg
758,1558,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2015-12-25T00:00:00Z,2016-11-06T18:29:10Z,5.0,The beds were very comfortable! We will stay here again when we are visiting family for an extended time. The hotel was quite and the hot tub and pool are great amenities!,Very Nice,Viola
759,1559,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2015-09-03T00:00:00Z,2016-11-06T18:29:10Z,1.0,"We arrived at this hotel with our dogs after a long day of driving. The first room we were given smelled of smoke, covered over by some sort of industrial cleanser, and the refrigerator was left open so it was not cold. We tried a second room, with the same exact experience. We asked if we could try a room... More",Not as pet friendly as you think!,I5528JHsarahf
760,1560,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2015-05-30T00:00:00Z,2016-11-06T18:29:10Z,5.0,"Wonderful stay, mgr. was excellent and would definitely come back to this location again. Loved the breakfast! I was up for a wedding and really glad I was at this location.","Hotel location, amenities, cleanliness and quality",Bonny
761,1561,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2015-08-07T00:00:00Z,2016-11-06T18:29:10Z,3.0,Upon arrival we told the person working at the desk that we had 2 rooms reserved. He immediately said we only had one and tried to show me his computer screen. I got my copy of the reservation showing 2 rooms and he said it was booking.com's fault and to call them. That is their idea of customer service. No... More,Lacking customer Service,Rbuck70
762,1562,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2015-05-18T00:00:00Z,2016-11-06T18:29:10Z,5.0,"My girlfriend I stayed here for a little getaway while seeing a show at the area casino. I got the Romance package special, which included a jacuzzi suite room, plus fresh flowers delivered to room, 50 dinner card to the Lucky Moose Resturant next door, breakfast delivered to the room, and late check out. Everything was done very well,... More",Excellent!,COtraveller77
763,1563,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2016-03-31T00:00:00Z,2016-11-06T18:29:10Z,5.0,"I loved the bed and slept like an angel for the first time in months! That made my whole experience worthwhile! Wasn't too impressed with the breakfast, but it was adequate. I would definitely return here. Plus it is next door to the Lucky Moose and the food there was delicious!",Best sleep for a long time!,Tom And Karen D
764,1564,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2015-12-01T00:00:00Z,2016-11-06T18:29:10Z,5.0,"Booked an hour before we arrived with no previous experience of the location of the chain. Entrance is like a country house, with a large open and welcoming reception area. prompt check-in and directed towards a pot of chilli that was available for guests (despite offering breakfast only). Access to first floor is by stairs only, but they are wide... More",Excellent vale very friendly,n37077
765,1565,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2013-11-02T00:00:00Z,2016-11-06T18:29:10Z,5.0,A wonderful experience.,Excellent vale very friendly,A Traveler
766,1566,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2013-10-16T00:00:00Z,2016-11-06T18:29:10Z,5.0,We had a very nice stay and the staff was very friendly and helpful in everything.,Nice motel and close to everything we did.,CSL
767,1567,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2015-06-22T00:00:00Z,2016-11-06T18:29:10Z,4.0,We had a very nice stay and the staff was very friendly and helpful in everything.,Nice motel and close to everything we did.,Alan
768,1568,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2016-02-15T00:00:00Z,2016-11-06T18:29:10Z,4.0,"Our room was on the highway side (non-lakeside) which is pretty close to the highway however, we were pleasantly surprised how quiet it was. The only noise was from the guests above us, which we were still hearing at 1am. After we fell asleep though we didn't hear them again. Nice staff, quiet, clean and convenient. As a bonus there... More",Pleasantly Suprised,797alissaj
769,1569,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57171999999998,Country Inn Walker,56484,Onigum,2013-10-30T00:00:00Z,2016-11-06T18:29:10Z,5.0,Wonderful.,Pleasantly Suprised,A Traveler
770,1570,442 Walker Bay Blvd,Hotels,Walker,US,47.09124,-94.57172000000001,Country Inn Walker,56484,Onigum,2015-07-01T00:00:00Z,2016-11-06T18:29:10Z,5.0,Wonderful.,Pleasantly Suprised,Tereza
